Regulator	Target	Weight	stroke
Id2	Lca5	0.33	rgb(219,185,186)
Nfe2l2	Lca5	0.33532	rgb(219,185,185)
Zeb1	Lce1g	1.117	rgb(223,110,111)
Egr2	Lck	0.22482	rgb(218,196,196)
Ikzf3	Lck	-0.31887	rgb(182,196,223)
Sp4	Lck	-0.27292	rgb(187,199,222)
Etv6	Lclat1	0.35619	rgb(219,183,183)
Maf	Lclat1	-0.31693	rgb(183,196,223)
Satb1	Lclat1	-0.36063	rgb(178,193,224)
Ikzf3	Lcp1	-0.31811	rgb(182,196,223)
Batf	Lcp2	-0.33849	rgb(180,195,223)
Etv6	Lcp2	-0.21422	rgb(194,203,221)
Ikzf3	Lcp2	-0.35498	rgb(178,194,224)
Irf8	Lcp2	-0.27923	rgb(187,199,222)
Smarca4	Lcp2	-0.32922	rgb(181,195,223)
Zeb1	Lcp2	-0.1907	rgb(196,204,221)
Etv6	Ldb1	-0.34644	rgb(179,194,224)
Hif1a	Ldb1	0.30962	rgb(219,187,188)
Irf8	Ldb1	-0.23415	rgb(192,202,221)
Etv6	Ldha	-0.25834	rgb(189,200,222)
Hif1a	Ldha	0.35815	rgb(219,183,183)
Pou2af1	Ldha	-0.15949	rgb(200,206,220)
Rorc	Ldhb	0.35975	rgb(219,183,183)
Satb1	Ldhb	0.34818	rgb(219,184,184)
Tsc22d3	Ldhd	-0.7935	rgb(131,165,232)
Lef1	Ldlr	0.33686	rgb(219,185,185)
Egr2	Ldlrap1	0.35686	rgb(219,183,183)
Etv6	Ldlrap1	0.44666	rgb(219,174,175)
Hif1a	Ldlrap1	0.34817	rgb(219,184,184)
Irf8	Ldlrap1	0.40461	rgb(219,178,179)
Lef1	Ldlrap1	0.32343	rgb(219,186,186)
Pou2af1	Ldlrap1	0.21021	rgb(218,197,197)
Smarca4	Ldlrap1	-0.75592	rgb(135,167,231)
Sp4	Ldlrap1	-0.41314	rgb(172,190,225)
Zeb1	Ldlrap1	0.48775	rgb(220,170,171)
Hif1a	Ldoc1l	0.33023	rgb(219,185,186)
Lef1	Ldoc1l	0.33415	rgb(219,185,185)
Maf	Ldoc1l	-0.31751	rgb(183,196,223)
Batf	Lef1	0.35844	rgb(219,183,183)
Irf4	Lef1	0.33835	rgb(219,185,185)
Lef1	Lef1	0.35985	rgb(219,183,183)
Stat3	Lef1	0.35557	rgb(219,183,183)
Tsc22d3	Lef1	-0.33528	rgb(181,195,223)
Ddit3	Leng1	-0.34256	rgb(180,194,224)
Egr2	Leng1	-0.34655	rgb(179,194,224)
Irf8	Leng1	-0.51314	rgb(161,183,227)
Nfe2l2	Leng1	0.35421	rgb(219,183,184)
Smarca4	Leng1	-1.0257	rgb(106,149,236)
Bcl11b	Leng8	-0.32249	rgb(182,196,223)
Smarca4	Leng8	0.22725	rgb(218,195,196)
Sp4	Leo1	0.42	rgb(219,177,177)
Atf6	Leprot	0.35029	rgb(219,184,184)
Irf8	Leprot	0.45258	rgb(219,174,174)
Zfp36l2	Leprot	0.32101	rgb(219,186,187)
Etv6	Leprotl1	0.26285	rgb(218,192,192)
Irf8	Leprotl1	0.40163	rgb(219,179,179)
Ikzf3	Letm1	-0.3294	rgb(181,195,223)
Fosl2	Letm2	0.32717	rgb(219,186,186)
Id2	Letm2	0.32993	rgb(219,185,186)
Rorc	Letm2	-0.35377	rgb(179,194,224)
Tsc22d3	Letm2	-0.93779	rgb(115,155,235)
Smarca4	Letmd1	0.41818	rgb(219,177,177)
Bcl11b	Lfng	-0.35772	rgb(178,193,224)
Egr2	Lfng	-0.57899	rgb(154,179,228)
Etv6	Lfng	-0.35929	rgb(178,193,224)
Hif1a	Lfng	0.34762	rgb(219,184,184)
Irf4	Lfng	-0.35504	rgb(178,194,224)
Pou2af1	Lfng	0.26568	rgb(218,192,192)
Sp4	Lfng	-0.46061	rgb(167,187,226)
Zfp36l2	Lfng	-0.35384	rgb(179,194,224)
Batf	Lgals1	0.36039	rgb(219,183,183)
Bcl11b	Lgals1	-0.35378	rgb(179,194,224)
Ddit3	Lgals1	-0.35057	rgb(179,194,224)
Egr2	Lgals1	-0.17733	rgb(198,205,220)
Fosl2	Lgals1	-0.35604	rgb(178,194,224)
Ikzf3	Lgals1	-0.33481	rgb(181,195,223)
Irf4	Lgals1	0.35853	rgb(219,183,183)
Prkrir	Lgals1	-0.35219	rgb(179,194,224)
Satb1	Lgals1	-0.3593	rgb(178,193,224)
Stat3	Lgals1	0.35955	rgb(219,183,183)
Atf6	Lgals3	0.35659	rgb(219,183,183)
Batf	Lgals3	0.33	rgb(219,185,186)
Bcl11b	Lgals3	-0.36158	rgb(178,193,224)
Egr2	Lgals3	0.60075	rgb(220,160,160)
Etv6	Lgals3	1.3155	rgb(224, 91, 93)
Hif1a	Lgals3	0.33799	rgb(219,185,185)
Irf8	Lgals3	0.88705	rgb(222,132,133)
Maf	Lgals3	-0.36259	rgb(178,193,224)
Nfatc2	Lgals3	0.35096	rgb(219,183,184)
Pou2af1	Lgals3	0.53297	rgb(220,166,167)
Rorc	Lgals3	-0.35452	rgb(179,194,224)
Sp4	Lgals3	-1.4104	rgb( 64,124,244)
Tsc22d3	Lgals3	-0.47902	rgb(165,185,226)
Bcl11b	Lgals3bp	-0.35763	rgb(178,193,224)
Maf	Lgals3bp	-0.35477	rgb(179,194,224)
Nfatc2	Lgals3bp	0.3531	rgb(219,183,184)
Rorc	Lgals3bp	0.3541	rgb(219,183,184)
Tsc22d3	Lgals4	1.0054	rgb(223,121,122)
Fosl2	Lgals7	-0.34046	rgb(180,195,223)
Id2	Lgals7	-0.35156	rgb(179,194,224)
Irf4	Lgals7	0.322	rgb(219,186,187)
Maf	Lgals7	-0.33684	rgb(180,195,223)
Prkrir	Lgals7	-0.35226	rgb(179,194,224)
Bcl11b	Lgals8	-0.34572	rgb(179,194,224)
Crem	Lgals8	-0.33048	rgb(181,195,223)
Ddit3	Lgals8	-0.33554	rgb(181,195,223)
Irf4	Lgals8	-0.35495	rgb(178,194,224)
Egr2	Lgals9	0.29616	rgb(219,189,189)
Etv6	Lgals9	0.51645	rgb(220,168,168)
Irf4	Lgals9	0.30925	rgb(219,187,188)
Irf8	Lgals9	0.48273	rgb(220,171,171)
Nfatc2	Lgals9	0.35278	rgb(219,183,184)
Pou2af1	Lgals9	0.27605	rgb(219,191,191)
Sp4	Lgals9	-0.43367	rgb(170,188,225)
Stat3	Lgals9	-0.31733	rgb(183,196,223)
Tsc22d3	Lgals9	-1.4576	rgb( 59,121,245)
Bcl11b	Lgmn	-0.35847	rgb(178,193,224)
Crem	Lgmn	-0.33911	rgb(180,195,223)
Ddit3	Lgmn	-0.34919	rgb(179,194,224)
Egr2	Lgmn	-0.67054	rgb(144,173,230)
Satb1	Lgmn	-0.35223	rgb(179,194,224)
Zfp36l2	Lgmn	-0.3584	rgb(178,193,224)
Atf6	Lgr4	0.35784	rgb(219,183,183)
Batf	Lgr4	-0.32325	rgb(182,196,223)
Bcl11b	Lgr4	0.35404	rgb(219,183,184)
Crem	Lgr4	0.35821	rgb(219,183,183)
Ddit3	Lgr4	0.35955	rgb(219,183,183)
Egr2	Lgr4	0.35835	rgb(219,183,183)
Etv6	Lgr4	-0.34972	rgb(179,194,224)
Fosl2	Lgr4	0.36173	rgb(219,182,183)
Irf4	Lgr4	0.3595	rgb(219,183,183)
Lef1	Lgr4	0.3504	rgb(219,184,184)
Nfatc2	Lgr4	0.35096	rgb(219,183,184)
Nfe2l2	Lgr4	0.35693	rgb(219,183,183)
Pou2af1	Lgr4	-0.54119	rgb(158,181,227)
Prkrir	Lgr4	0.35359	rgb(219,183,184)
Rorc	Lgr4	-0.36215	rgb(178,193,224)
Satb1	Lgr4	0.3598	rgb(219,183,183)
Stat3	Lgr4	0.36144	rgb(219,182,183)
Tsc22d3	Lhb	1.2128	rgb(224,101,102)
Tsc22d3	Lhfpl4	0.60515	rgb(220,159,160)
Egr2	Lhpp	0.32892	rgb(219,186,186)
Ikzf3	Lhpp	-0.34588	rgb(179,194,224)
Etv6	Lhx2	0.33319	rgb(219,185,186)
Hif1a	Lhx2	0.31524	rgb(219,187,187)
Lef1	Lhx2	0.35256	rgb(219,183,184)
Maf	Lhx2	-0.34619	rgb(179,194,224)
Stat3	Lhx2	0.31558	rgb(219,187,187)
Zfp36l2	Lhx2	0.33624	rgb(219,185,185)
Smarca4	Lhx6	-1.1137	rgb( 96,143,238)
Tsc22d3	Lhx6	1.1112	rgb(223,111,112)
Atf6	Lias	0.32313	rgb(219,186,186)
Batf	Lif	0.36284	rgb(219,182,183)
Bcl11b	Lif	0.3575	rgb(219,183,183)
Crem	Lif	0.35179	rgb(219,183,184)
Egr2	Lif	-0.39514	rgb(174,191,225)
Etv6	Lif	-0.74391	rgb(136,168,231)
Hif1a	Lif	0.35437	rgb(219,183,184)
Ikzf3	Lif	0.35504	rgb(219,183,183)
Irf4	Lif	0.36263	rgb(219,182,183)
Irf8	Lif	-0.39587	rgb(174,191,225)
Maf	Lif	0.36213	rgb(219,182,183)
Rorc	Lif	0.36104	rgb(219,183,183)
Satb1	Lif	0.35597	rgb(219,183,183)
Smarca4	Lif	-0.19546	rgb(196,204,221)
Stat3	Lif	0.35911	rgb(219,183,183)
Zeb1	Lif	-0.34314	rgb(180,194,224)
Egr2	Lig1	0.1725	rgb(218,201,201)
Etv6	Lig3	-0.25405	rgb(189,200,222)
Ikzf3	Lig3	-0.319	rgb(182,196,223)
Irf8	Lig3	-0.34572	rgb(179,194,224)
Tsc22d3	Lig3	0.5146	rgb(220,168,168)
Ikzf3	Limd1	-0.32405	rgb(182,196,223)
Egr2	Limd2	0.26841	rgb(218,191,192)
Batf	Lime1	0.32403	rgb(219,186,186)
Lef1	Lime1	0.33782	rgb(219,185,185)
Rorc	Lime1	-0.33757	rgb(180,195,223)
Lef1	Limk1	0.3555	rgb(219,183,183)
Atf6	Lims1	0.34767	rgb(219,184,184)
Maf	Lims1	-0.33739	rgb(180,195,223)
Rorc	Lims1	-0.32527	rgb(182,196,223)
Etv6	Lin37	-0.35241	rgb(179,194,224)
Irf4	Lin54	0.34424	rgb(219,184,184)
Tsc22d3	Lin7c	0.57148	rgb(220,162,163)
Maf	Lipa	-0.32103	rgb(182,196,223)
Sp4	Lipa	-0.42092	rgb(171,189,225)
Lef1	Lipe	0.33561	rgb(219,185,185)
Atf6	Lipg	-0.33139	rgb(181,195,223)
Bcl11b	Lipg	0.35899	rgb(219,183,183)
Egr2	Lipg	0.35853	rgb(219,183,183)
Etv6	Lipg	-0.33257	rgb(181,195,223)
Fosl2	Lipg	-0.35926	rgb(178,193,224)
Maf	Lipg	-0.36072	rgb(178,193,224)
Rorc	Lipg	0.35964	rgb(219,183,183)
Satb1	Lipg	0.34235	rgb(219,184,185)
Zfp36l2	Lipg	0.35877	rgb(219,183,183)
Atf6	Lipo1	0.33193	rgb(219,185,186)
Bcl11b	Lipo1	0.31224	rgb(219,187,187)
Crem	Lipo1	0.34406	rgb(219,184,184)
Prkrir	Lipo1	0.34699	rgb(219,184,184)
Satb1	Lipo1	0.35766	rgb(219,183,183)
Zfp36l2	Lipo1	0.33122	rgb(219,185,186)
Zeb1	Lipt2	0.80422	rgb(221,140,141)
Fosl2	Litaf	-0.3469	rgb(179,194,224)
Stat3	Litaf	-0.34894	rgb(179,194,224)
Tsc22d3	Litaf	-0.74284	rgb(136,168,231)
Egr2	Llgl1	0.38496	rgb(219,180,181)
Hif1a	Llgl1	0.30925	rgb(219,187,188)
Lef1	Llgl1	0.35492	rgb(219,183,183)
Lef1	Llgl2	0.33377	rgb(219,185,185)
Tsc22d3	Llph	-0.58273	rgb(154,179,228)
Zeb1	Lman1	0.39383	rgb(219,179,180)
Hif1a	Lmbr1l	0.3405	rgb(219,184,185)
Nfatc2	Lmbr1l	0.34934	rgb(219,184,184)
Tsc22d3	Lmbr1l	-1.0397	rgb(104,148,237)
Nfatc2	Lmbrd1	0.34098	rgb(219,184,185)
Maf	Lmbrd2	-0.34362	rgb(180,194,224)
Fosl2	Lmf1	0.32708	rgb(219,186,186)
Hif1a	Lmf1	0.35524	rgb(219,183,183)
Hif1a	Lmf2	0.33656	rgb(219,185,185)
Irf8	Lmf2	-0.25047	rgb(190,200,222)
Zeb1	Lmf2	-0.28237	rgb(186,198,222)
Hif1a	Lmln	0.35827	rgb(219,183,183)
Irf4	Lmln	0.33847	rgb(219,185,185)
Atf6	Lmna	-0.33644	rgb(180,195,223)
Batf	Lmna	0.32019	rgb(219,186,187)
Bcl11b	Lmna	-0.35866	rgb(178,193,224)
Ddit3	Lmna	-0.35251	rgb(179,194,224)
Egr2	Lmna	-0.77681	rgb(133,166,232)
Etv6	Lmna	-0.35901	rgb(178,193,224)
Fosl2	Lmna	-0.34781	rgb(179,194,224)
Id2	Lmna	-0.32336	rgb(182,196,223)
Irf4	Lmna	0.35972	rgb(219,183,183)
Lef1	Lmna	0.34146	rgb(219,184,185)
Maf	Lmna	-0.34387	rgb(180,194,224)
Nfatc2	Lmna	-0.36197	rgb(178,193,224)
Pou2af1	Lmna	-0.69512	rgb(142,171,230)
Stat3	Lmna	0.35886	rgb(219,183,183)
Batf	Lmnb1	-0.32337	rgb(182,196,223)
Bcl11b	Lmnb2	0.3531	rgb(219,183,184)
Egr2	Lmnb2	0.33837	rgb(219,185,185)
Lef1	Lmnb2	0.36008	rgb(219,183,183)
Satb1	Lmnb2	0.35667	rgb(219,183,183)
Hif1a	Lmo4	-0.34241	rgb(180,194,224)
Tsc22d3	Lmo4	-1.068	rgb(101,147,237)
Lef1	Lmtk2	0.33487	rgb(219,185,185)
Ikzf3	Lnp	-0.31642	rgb(183,196,223)
Maf	Lnp	-0.35201	rgb(179,194,224)
Bcl11b	Lnpep	-0.35593	rgb(178,194,224)
Maf	Lnpep	-0.33699	rgb(180,195,223)
Fosl2	Lnx2	-0.34266	rgb(180,194,224)
Lef1	Lnx2	0.32686	rgb(219,186,186)
Zfp36l2	Loc106740	0.30957	rgb(219,187,188)
Fosl2	Lonp1	0.34074	rgb(219,184,185)
Hif1a	Lonp1	0.35555	rgb(219,183,183)
Irf4	Lonp1	0.32538	rgb(219,186,186)
Stat3	Lonp1	0.33484	rgb(219,185,185)
Etv6	Lonp2	0.23277	rgb(218,195,195)
Tsc22d3	Lonrf1	0.67726	rgb(221,152,153)
Hif1a	Lpar5	0.31371	rgb(219,187,187)
Batf	Lpar6	0.3428	rgb(219,184,185)
Bcl11b	Lpar6	-0.33003	rgb(181,195,223)
Ikzf3	Lpar6	-0.32491	rgb(182,196,223)
Rorc	Lpar6	0.35627	rgb(219,183,183)
Zfp36l2	Lpar6	-0.32151	rgb(182,196,223)
Lef1	Lpcat1	0.31321	rgb(219,187,187)
Smarca4	Lpcat1	-0.61659	rgb(150,176,229)
Zeb1	Lpcat1	-0.39935	rgb(174,191,225)
Bcl11b	Lpcat3	0.32756	rgb(219,186,186)
Lef1	Lpcat3	0.31509	rgb(219,187,187)
Maf	Lpcat3	-0.32468	rgb(182,196,223)
Egr2	Lpcat4	0.34357	rgb(219,184,185)
Zeb1	Lpcat4	-0.49554	rgb(163,184,226)
Batf	Lpgat1	-0.33489	rgb(181,195,223)
Fosl2	Lpgat1	-0.344	rgb(180,194,224)
Ikzf3	Lpgat1	-0.33051	rgb(181,195,223)
Maf	Lpgat1	-0.35295	rgb(179,194,224)
Smarca4	Lpgat1	-0.67839	rgb(143,172,230)
Fosl2	Lpin1	0.34708	rgb(219,184,184)
Hif1a	Lpin1	0.31047	rgb(219,187,188)
Stat3	Lpin1	0.34102	rgb(219,184,185)
Egr2	Lpin2	0.32987	rgb(219,185,186)
Fosl2	Lpin2	-0.34438	rgb(180,194,224)
Lef1	Lpin2	0.34043	rgb(219,184,185)
Maf	Lpin2	-0.33676	rgb(180,195,223)
Rorc	Lpin2	0.33428	rgb(219,185,185)
Satb1	Lpin2	0.34582	rgb(219,184,184)
Smarca4	Lpin2	0.64444	rgb(221,155,156)
Tsc22d3	Lpin2	0.90808	rgb(222,130,131)
Egr2	Lpl	-0.36984	rgb(177,193,224)
Smarca4	Lpl	0.59519	rgb(220,160,161)
Batf	Lpp	0.35926	rgb(219,183,183)
Stat3	Lpp	0.36046	rgb(219,183,183)
Atf6	Lpxn	0.35908	rgb(219,183,183)
Batf	Lpxn	0.36232	rgb(219,182,183)
Fosl2	Lpxn	0.36121	rgb(219,183,183)
Irf4	Lpxn	0.3329	rgb(219,185,186)
Sp4	Lpxn	0.28281	rgb(219,190,190)
Stat3	Lpxn	0.36171	rgb(219,182,183)
Batf	Lrba	0.33553	rgb(219,185,185)
Irf4	Lrba	0.35814	rgb(219,183,183)
Stat3	Lrba	0.3571	rgb(219,183,183)
Smarca4	Lrch3	-0.40397	rgb(173,190,225)
Sp4	Lrch4	-0.42356	rgb(171,189,225)
Atf6	Lrfn1	-0.35526	rgb(178,194,224)
Lef1	Lrfn1	0.32438	rgb(219,186,186)
Sp4	Lrfn1	0.68629	rgb(221,151,152)
Zfp36l2	Lrfn1	0.34563	rgb(219,184,184)
Crem	Lrfn4	0.33982	rgb(219,185,185)
Etv6	Lrfn4	-0.35787	rgb(178,193,224)
Lef1	Lrfn4	0.34185	rgb(219,184,185)
Satb1	Lrfn4	0.34373	rgb(219,184,185)
Fosl2	Lrig1	-0.3413	rgb(180,194,223)
Ikzf3	Lrig1	-0.32793	rgb(181,195,223)
Lef1	Lrig1	0.32135	rgb(219,186,187)
Batf	Lrmp	-0.36172	rgb(178,193,224)
Bcl11b	Lrmp	-0.34141	rgb(180,194,223)
Egr2	Lrmp	0.35209	rgb(219,183,184)
Ikzf3	Lrmp	-0.34555	rgb(180,194,224)
Irf4	Lrmp	-0.3608	rgb(178,193,224)
Maf	Lrmp	-0.35499	rgb(178,194,224)
Stat3	Lrmp	-0.36112	rgb(178,193,224)
Sp4	Lrp1	0.66298	rgb(221,154,154)
Hif1a	Lrp10	0.33953	rgb(219,185,185)
Lef1	Lrp10	0.34393	rgb(219,184,184)
Fosl2	Lrp12	0.32439	rgb(219,186,186)
Atf6	Lrp5	-0.32919	rgb(181,195,223)
Etv6	Lrp5	-0.34001	rgb(180,195,223)
Lef1	Lrp5	0.35815	rgb(219,183,183)
Rorc	Lrp5	0.33135	rgb(219,185,186)
Batf	Lrp6	-0.35488	rgb(178,194,224)
Bcl11b	Lrp6	0.34299	rgb(219,184,185)
Lef1	Lrp6	0.35211	rgb(219,183,184)
Ikzf3	Lrpprc	-0.32246	rgb(182,196,223)
Smarca4	Lrpprc	-0.33715	rgb(180,195,223)
Crem	Lrrc1	0.33807	rgb(219,185,185)
Tsc22d3	Lrrc16b	0.79455	rgb(221,141,142)
Etv6	Lrrc24	-0.73571	rgb(137,168,231)
Ikzf3	Lrrc28	-0.32483	rgb(182,196,223)
Maf	Lrrc28	-0.35472	rgb(179,194,224)
Irf4	Lrrc32	-0.36265	rgb(178,193,224)
Tsc22d3	Lrrc4	-0.77521	rgb(133,166,232)
Maf	Lrrc40	-0.31894	rgb(182,196,223)
Zeb1	Lrrc41	-0.37547	rgb(176,192,224)
Sp4	Lrrc42	0.41576	rgb(219,177,178)
Hif1a	Lrrc45	0.33394	rgb(219,185,185)
Tsc22d3	Lrrc45	-0.81156	rgb(129,163,232)
Lef1	Lrrc47	0.3407	rgb(219,184,185)
Tsc22d3	Lrrc48	0.72665	rgb(221,148,148)
Ikzf3	Lrrc49	-0.32239	rgb(182,196,223)
Nfe2l2	Lrrc49	0.3218	rgb(219,186,187)
Bcl11b	Lrrc57	-0.32081	rgb(182,196,223)
Ddit3	Lrrc57	-0.33944	rgb(180,195,223)
Egr2	Lrrc57	-0.32751	rgb(181,195,223)
Ikzf3	Lrrc57	-0.31948	rgb(182,196,223)
Zfp36l2	Lrrc57	-0.32057	rgb(182,196,223)
Stat3	Lrrc58	0.32437	rgb(219,186,186)
Etv6	Lrrc59	-0.21012	rgb(194,203,221)
Fosl2	Lrrc59	-0.3486	rgb(179,194,224)
Ikzf3	Lrrc59	-0.3239	rgb(182,196,223)
Irf4	Lrrc59	0.32167	rgb(219,186,187)
Id2	Lrrc61	0.34973	rgb(219,184,184)
Tsc22d3	Lrrc61	0.83218	rgb(222,138,138)
Etv6	Lrrc8a	-0.34022	rgb(180,195,223)
Hif1a	Lrrc8a	0.32629	rgb(219,186,186)
Id2	Lrrc8a	0.35582	rgb(219,183,183)
Bcl11b	Lrrc8b	-0.32615	rgb(182,195,223)
Bcl11b	Lrrc8c	-0.31979	rgb(182,196,223)
Fosl2	Lrrc8c	-0.32098	rgb(182,196,223)
Maf	Lrrc8c	-0.35514	rgb(178,194,224)
Smarca4	Lrrc8c	0.383	rgb(219,180,181)
Bcl11b	Lrrc8d	-0.3449	rgb(180,194,224)
Irf4	Lrrc8d	0.34905	rgb(219,184,184)
Sp4	Lrrc8d	-0.5252	rgb(160,182,227)
Stat3	Lrrc8d	0.31469	rgb(219,187,187)
Rorc	Lrrcc1	-0.31687	rgb(183,196,223)
Egr2	Lrrfip1	-0.20307	rgb(195,204,221)
Fosl2	Lrrfip1	-0.34331	rgb(180,194,224)
Irf4	Lrrfip1	0.32772	rgb(219,186,186)
Stat3	Lrrfip1	0.34477	rgb(219,184,184)
Bcl11b	Lrrfip2	-0.32317	rgb(182,196,223)
Etv6	Lrrk2	0.3624	rgb(219,182,183)
Ikzf3	Lrrk2	-0.35125	rgb(179,194,224)
Maf	Lrrk2	-0.36298	rgb(178,193,224)
Rorc	Lrrk2	-0.33749	rgb(180,195,223)
Tsc22d3	Lrrtm3	0.64622	rgb(221,155,156)
Hif1a	Lrsam1	0.3234	rgb(219,186,186)
Irf4	Lrsam1	0.34125	rgb(219,184,185)
Zeb1	Lrwd1	0.42822	rgb(219,176,177)
Ikzf3	Lsg1	-0.33007	rgb(181,195,223)
Sp4	Lsg1	0.24931	rgb(218,193,193)
Ddit3	Lsm1	-0.32797	rgb(181,195,223)
Prkrir	Lsm10	-0.34624	rgb(179,194,224)
Smarca4	Lsm10	0.38574	rgb(219,180,181)
Sp4	Lsm10	-0.70838	rgb(140,170,230)
Smarca4	Lsm14b	-0.39519	rgb(174,191,225)
Atf6	Lsm2	0.35017	rgb(219,184,184)
Ddit3	Lsm2	-0.34955	rgb(179,194,224)
Ikzf3	Lsm2	-0.33318	rgb(181,195,223)
Zeb1	Lsm2	0.31782	rgb(219,187,187)
Atf6	Lsm3	0.35317	rgb(219,183,184)
Atf6	Lsm4	0.35388	rgb(219,183,184)
Nfatc2	Lsm4	0.35306	rgb(219,183,184)
Zfp36l2	Lsm4	0.33343	rgb(219,185,185)
Crem	Lsm5	-0.34356	rgb(180,194,224)
Irf8	Lsm5	0.45685	rgb(220,173,174)
Nfe2l2	Lsm5	0.32548	rgb(219,186,186)
Atf6	Lsm6	0.33222	rgb(219,185,186)
Batf	Lsm6	-0.33236	rgb(181,195,223)
Ikzf3	Lsm6	-0.31613	rgb(183,196,223)
Nfatc2	Lsm6	0.34432	rgb(219,184,184)
Irf8	Lsm7	0.51381	rgb(220,168,168)
Nfatc2	Lsm7	0.34209	rgb(219,184,185)
Smarca4	Lsm7	0.4492	rgb(219,174,175)
Zeb1	Lsm7	0.54874	rgb(220,165,165)
Batf	Lsp1	0.34391	rgb(219,184,185)
Bcl11b	Lsp1	-0.36213	rgb(178,193,224)
Crem	Lsp1	-0.35968	rgb(178,193,224)
Ddit3	Lsp1	-0.36092	rgb(178,193,224)
Egr2	Lsp1	0.78841	rgb(221,142,142)
Etv6	Lsp1	0.63732	rgb(221,156,157)
Id2	Lsp1	0.36088	rgb(219,183,183)
Ikzf3	Lsp1	0.32605	rgb(219,186,186)
Irf4	Lsp1	0.36176	rgb(219,182,183)
Irf8	Lsp1	0.58455	rgb(220,161,162)
Pou2af1	Lsp1	0.32216	rgb(219,186,187)
Rorc	Lsp1	0.35949	rgb(219,183,183)
Satb1	Lsp1	-0.33352	rgb(181,195,223)
Smarca4	Lsp1	0.40196	rgb(219,179,179)
Sp4	Lsp1	-0.69577	rgb(142,171,230)
Stat3	Lsp1	-0.33648	rgb(180,195,223)
Tsc22d3	Lsp1	-0.70682	rgb(140,170,230)
Zfp36l2	Lsp1	-0.36148	rgb(178,193,224)
Batf	Lsr	0.33747	rgb(219,185,185)
Fosl2	Lsr	0.33581	rgb(219,185,185)
Hif1a	Lsr	0.35457	rgb(219,183,183)
Id2	Lsr	0.32178	rgb(219,186,187)
Ikzf3	Lsr	0.31967	rgb(219,186,187)
Maf	Lsr	-0.31639	rgb(183,196,223)
Satb1	Lsr	0.31092	rgb(219,187,188)
Batf	Lss	-0.31982	rgb(182,196,223)
Batf	Lst1	0.34323	rgb(219,184,185)
Fosl2	Lst1	0.34668	rgb(219,184,184)
Bcl11b	Lta	0.36196	rgb(219,182,183)
Egr2	Lta	-0.35898	rgb(178,193,224)
Etv6	Lta	-0.44446	rgb(169,188,225)
Fosl2	Lta	-0.32005	rgb(182,196,223)
Hif1a	Lta	0.34144	rgb(219,184,185)
Ikzf3	Lta	-0.34993	rgb(179,194,224)
Ikzf4	Lta	0.16221	rgb(218,202,202)
Irf8	Lta	-0.5442	rgb(158,181,227)
Maf	Lta	-0.36037	rgb(178,193,224)
Rorc	Lta	0.36099	rgb(219,183,183)
Smarca4	Lta	-0.4312	rgb(170,189,225)
Stat3	Lta	-0.35585	rgb(178,194,224)
Tsc22d3	Lta	0.33939	rgb(219,185,185)
Zeb1	Lta	-0.28235	rgb(186,198,222)
Bcl11b	Lta4h	0.33525	rgb(219,185,185)
Egr2	Lta4h	0.34964	rgb(219,184,184)
Satb1	Lta4h	0.35615	rgb(219,183,183)
Bcl11b	Ltb	0.31823	rgb(219,187,187)
Egr2	Ltb	0.41245	rgb(219,178,178)
Etv6	Ltb	0.37488	rgb(219,181,182)
Fosl2	Ltb	0.35906	rgb(219,183,183)
Hif1a	Ltb	0.35936	rgb(219,183,183)
Irf8	Ltb	0.46475	rgb(220,173,173)
Maf	Ltb	-0.35357	rgb(179,194,224)
Smarca4	Ltb	-0.29511	rgb(185,198,223)
Sp4	Ltb	-0.39484	rgb(174,191,225)
Stat3	Ltb	-0.3538	rgb(179,194,224)
Zeb1	Ltb	0.20544	rgb(218,197,198)
Batf	Ltb4r1	0.36254	rgb(219,182,183)
Fosl2	Ltb4r1	0.36268	rgb(219,182,183)
Hif1a	Ltb4r1	0.3615	rgb(219,182,183)
Id2	Ltb4r1	-0.34755	rgb(179,194,224)
Ikzf3	Ltb4r1	0.31605	rgb(219,187,187)
Irf4	Ltb4r1	0.36009	rgb(219,183,183)
Maf	Ltb4r1	0.35979	rgb(219,183,183)
Rorc	Ltb4r1	0.36084	rgb(219,183,183)
Smarca4	Ltb4r1	-0.68603	rgb(143,172,230)
Stat3	Ltb4r1	0.36085	rgb(219,183,183)
Zeb1	Ltb4r1	0.45844	rgb(220,173,174)
Ikzf3	Ltn1	-0.31908	rgb(182,196,223)
Fosl2	Ltv1	-0.34133	rgb(180,194,223)
Ikzf3	Ltv1	-0.34638	rgb(179,194,224)
Tsc22d3	Ltv1	0.65959	rgb(221,154,155)
Atf6	Luc7l	0.34565	rgb(219,184,184)
Smarca4	Luc7l	-0.28586	rgb(186,198,222)
Sp4	Luc7l	0.22829	rgb(218,195,195)
Egr2	Luc7l2	-0.22427	rgb(193,202,221)
Batf	Lum	0.36282	rgb(219,182,183)
Fosl2	Lum	0.35355	rgb(219,183,184)
Ikzf3	Lum	-0.33478	rgb(181,195,223)
Irf4	Lum	0.36244	rgb(219,182,183)
Maf	Lum	-0.35645	rgb(178,193,224)
Rorc	Lum	-0.35226	rgb(179,194,224)
Stat3	Lum	0.36262	rgb(219,182,183)
Fosl2	Luzp1	-0.33405	rgb(181,195,223)
